5	2	66	1	2	5	1	1	1056	1	0	0	2	2	4
5	3	29	1	1	5	1	1	1236	1	0	0	2	2	4
5	4	38	2	2	7	1	3	1200	1	0	0	2	2	8
5	4	26	2	1	5	1	1	1356	1	0	0	2	2	4
5	4	53	1	2	4	1	1	3630	1	0	0	3	2	3
5	3	56	2	5	3	1	6	600	4	0	0	4	2	2
5	4	24	1	1	5	1	1	1320	1	0	0	2	2	4
5	4	34	2	2	7	1	1	3400	1	5	0	2	2	8
5	5	22	2	1	6	1	1	1600	1	0	0	1	2	6
5	4	24	2	1	6	1	1	2800	1	0	0	3	2	6
5	4	52	1	2	5	1	4	2400	2	0	0	4	2	4
5	3	32	1	2	7	1	1	3000	1	0	0	2	2	8
5	4	31	2	1	6	1	1	1560	1	0	0	2	2	6
5	5	38	2	2	5	1	6	1720	4	0	0	4	2	4
5	5	26	1	1	7	1	1	550	1	3	999999	2	2	8
5	4	43	2	2	5	1	1	1236	1	0	0	2	2	4
5	4	67	1	2	3	1	4	840	2	0	0	4	2	2
5	4	53	2	2	5	1	4	2400	2	0	0	4	2	4
5	3	31	1	2	6	1	1	3000	1	0	0	2	2	6
5	4	48	1	2	6	1	1	4500	1	0	0	2	2	6
5	4	30	1	1	7	1	1	1000	1	0	0	1	2	8
5	3	66	1	2	3	1	4	2400	2	0	0	4	2	2
5	6	37	2	1	7	1	4	1800	2	0	0	4	2	8
5	2	56	2	2	5	1	6	1824	4	0	0	4	2	4
5	2	73	1	2	7	1	6	3800	4	0	0	4	2	8
5	4	45	1	2	5	1	4	5500	2	0	0	4	2	4
5	4	39	2	2	4	1	2	110	1	0	0	2	2	3
5	4	47	1	2	6	1	4	12000	2	0	0	4	2	6
5	3	43	1	2	7	1	4	2400	2	0	0	4	2	8
5	4	37	2	2	4	1	2	1030	1	0	0	2	2	3
5	4	35	1	2	6	3	1	2472	1	0	0	2	1	5
5	1	42	1	4	5	1	1	2400	1	0	0	2	2	4
5	3	36	1	1	5	1	1	700	1	0	0	2	2	4
5	2	25	2	1	5	1	1	1752	1	0	0	2	1	4
5	7	44	1	2	5	1	1	1200	1	0	0	2	2	4
5	3	57	2	2	5	1	4	100	2	0	0	4	2	4
5	3	36	1	2	8	1	2	3600	1	0	0	1	2	10
5	4	35	1	2	7	1	1	5500	1	7	0	1	2	8
5	2	56	2	2	4	1	1	960	1	0	0	2	2	3
5	5	36	2	2	5	1	1	2232	1	0	0	2	2	4
5	4	45	1	2	7	1	1	2184	1	0	0	2	2	8
5	4	50	2	2	5	1	1	1790	1	0	0	2	2	4
5	7	32	1	2	7	1	4	5976	2	0	0	4	2	8
