1	4	40	1	2	5	1	1	3150	1	0	0	2	2	4
1	4	56	1	2	5	1	1	3636	1	0	0	2	2	4
1	2	40	1	1	5	1	3	450	1	0	0	2	2	4
1	2	41	2	1	5	1	2	420	1	0	0	2	2	4
1	4	37	1	2	6	1	1	5640	1	0	0	1	2	6
1	3	30	2	1	7	1	1	2024	1	0	0	2	2	8
1	1	35	2	2	7	1	1	1800	1	0	0	2	2	8
1	3	41	1	2	7	1	1	1560	1	0	0	2	2	8
1	4	45	1	2	5	1	4	6100	2	0	0	4	2	4
1	3	32	1	1	6	1	6	1148	4	0	0	4	2	6
1	4	53	1	2	5	1	4	7500	2	0	0	4	2	4
1	4	43	1	2	5	1	3	1680	1	0	0	2	2	4
1	1	25	1	1	6	1	1	490	1	0	0	2	2	6
1	6	64	1	2	4	3	1	600	1	0	0	2	2	3
1	4	47	2	2	6	1	6	1200	4	0	0	4	2	6
1	2	73	2	2	3	1	2	600	1	0	0	2	2	2
1	4	37	2	1	7	1	1	1596	1	0	0	1	2	8
1	4	52	1	2	6	1	4	999999	2	0	0	4	2	6
1	4	42	2	2	5	1	6	80	4	0	0	4	2	4
1	4	61	1	2	5	3	4	1800	2	0	0	4	2	4
1	5	46	1	2	7	3	4	2693	2	0	0	4	2	6
1	4	57	1	2	3	1	4	1440	2	0	0	4	2	2
1	3	35	2	2	6	1	1	2472	1	4	0	2	2	6
1	2	53	2	5	4	1	1	840	1	0	0	2	2	3
1	5	37	2	2	7	1	1	1542	1	0	0	2	2	8
1	3	31	1	2	6	1	1	3120	1	0	0	1	2	6
1	4	53	1	2	3	1	2	1080	1	0	0	2	2	2
1	1	53	2	4	2	6	1	440	1	0	0	2	2	1
1	2	67	1	2	5	1	6	590	4	0	0	4	2	4
1	4	21	2	1	6	1	1	1800	1	0	0	1	2	6
1	4	45	1	2	5	1	6	2676	4	0	0	4	2	4
1	2	27	1	1	4	3	1	1200	1	0	0	2	2	3
1	4	25	1	1	7	5	6	1020	4	0	0	4	2	7
1	3	35	1	2	7	1	1	2640	1	0	0	2	1	8
1	4	25	1	1	5	1	1	1320	1	0	0	2	1	4
1	1	35	1	1	7	1	1	2760	1	10	2	1	2	8
1	4	63	1	2	7	1	1	1260	1	0	0	2	2	8
1	3	50	1	2	5	1	4	2400	2	0	0	4	2	4
1	4	46	1	2	4	1	1	2400	1	0	0	2	2	3
1	1	30	2	3	5	1	1	1080	1	0	0	2	2	4
1	2	36	2	4	6	1	1	1120	1	0	0	2	2	6
1	3	28	1	2	5	1	1	3200	1	0	0	2	2	4
1	4	60	2	2	4	1	4	2400	2	0	0	4	2	3
1	2	50	1	4	5	1	4	1250	2	0	0	4	2	4
1	5	55	1	2	8	1	4	7400	2	0	0	4	2	10
1	1	56	1	4	5	1	1	960	1	0	0	2	2	4
1	3	61	1	2	7	1	1	10000	1	0	0	2	2	8
1	2	70	2	2	2	6	6	270	4	0	0	4	2	1
1	5	34	2	2	6	1	1	2150	1	0	0	2	2	6
1	2	57	2	2	3	1	6	1560	4	0	0	4	2	2
1	1	36	2	1	7	1	1	2472	1	0	0	1	2	8
1	3	33	2	2	7	4	4	2900	2	0	0	4	2	7
1	4	28	1	1	7	1	1	2160	1	0	0	2	2	8
1	5	44	1	2	5	1	1	2295	1	0	0	2	2	4
1	5	37	2	2	6	1	4	2400	2	0	0	4	2	6
1	3	47	2	2	4	1	3	1200	1	0	0	2	2	3
1	3	66	1	2	5	1	1	1116	1	0	0	2	2	4
1	3	30	1	1	6	3	1	864	1	0	0	2	2	5
1	4	29	2	1	7	5	1	3300	1	0	0	1	2	7
1	5	41	2	2	5	1	2	312	1	0	0	2	2	4
1	4	49	2	2	6	1	1	996	1	0	0	2	2	6
1	4	55	1	2	5	1	4	5050	2	0	0	4	2	4
1	3	33	2	2	5	1	1	2380	1	0	0	2	2	4
1	3	33	1	2	7	1	4	979	2	0	0	4	2	8
1	3	32	1	1	5	1	6	360	4	0	0	4	2	4
1	2	32	2	2	7	1	4	4880	2	0	0	4	2	8
1	4	50	1	2	8	1	4	6000	2	10	0	4	2	10
1	1	31	1	1	7	1	1	2196	1	0	0	2	2	8
1	5	39	2	2	5	1	2	720	1	0	0	2	2	4
1	4	53	1	2	7	1	1	3340	1	0	0	2	2	8
1	1	66	2	5	5	1	4	600	2	0	0	4	2	4
1	3	30	1	1	7	1	1	4308	1	5	0	1	2	8
1	2	60	2	5	3	1	3	920	1	0	0	2	2	2
1	1	59	2	4	4	3	1	1200	1	0	0	2	2	3
1	4	48	1	2	7	1	1	5040	1	0	0	1	2	8
1	3	34	1	1	5	1	1	2350	1	6	0	2	2	4
1	5	59	1	2	9	2	1	450	1	0	0	2	2	10
1	3	35	1	1	5	1	1	1920	1	0	0	2	2	4
1	4	27	1	1	7	1	1	1200	1	0	0	2	2	8
1	2	70	1	2	4	3	4	960	2	0	0	4	2	3
1	4	53	1	2	5	1	2	1200	1	0	0	2	2	4
1	1	25	2	1	7	4	1	1452	1	0	0	1	2	6
1	4	27	1	1	7	1	1	2640	1	0	0	2	2	8
1	5	51	1	2	7	1	1	4800	1	0	0	2	2	8
1	2	32	1	2	7	1	1	2800	1	0	0	2	2	8
1	4	34	1	2	5	1	1	1236	1	0	0	2	2	4
1	4	59	1	2	5	3	4	6400	2	0	0	4	2	4
